address,full_address,Latitude,Longitude
306B PUNGGOL PL SINGAPORE,"Blk 306B, 306B, Punggol Place, Treelodge @ Punggol, Punggol, Northeast, 828845, Singapore",1.4058546,103.90579158046026
18A HOLLAND DR SINGAPORE,"18A, Holland Drive, Ghim Moh, Queenstown, Singapore, Northwest, 272018, Singapore",1.31104385,103.79195255576951
23 GHIM MOH LINK SINGAPORE,"23, Ghim Moh Link, Ghim Moh Valley, Queenstown, Singapore, Southwest, 271023, Singapore",1.3087602999999999,103.78608887143942
277A COMPASSVALE LINK SINGAPORE,"277A, Compassvale Link, Seng Kang, Northeast, 541265, Singapore",1.38186965,103.89444696418022
220B BEDOK CTRL SINGAPORE,"220B, Bedok Central, Linear Green @ Bedok, Bedok, Singapore, Southeast, 462220, Singapore",1.3255396,103.93449480974203
55 HAVELOCK RD SINGAPORE,"55, Havelock Road, Bukit Merah, Singapore, Central, 161022, Singapore",1.2900801,103.82930573596938
535 CHOA CHU KANG ST 51 SINGAPORE,"Choa Chu Kang Street 51, Choa Chu Kang, Southwest, 689333, Singapore",1.389801,103.7430688
441B CLEMENTI AVE 3 SINGAPORE,"Clementi Avenue 3, Clementi, Southwest, 121440, Singapore",1.315951,103.7646195
988C JURONG WEST ST 93 SINGAPORE,"988C, Jurong West Street 93, Jurong West, Singapore, Southwest, 643988, Singapore",1.3358439500000001,103.6957575852993
38C BENDEMEER RD SINGAPORE,"The River Vista, 38C, Bendemeer Road, Kallang, Singapore, Central, 333038, Singapore",1.3211985,103.86682617446594
601D PUNGGOL CTRL SINGAPORE,"Blk 601D, 601D, Punggol Central, Punggol, Singapore, Northeast, 821601, Singapore",1.4029802,103.90765647513112
604B PUNGGOL RD SINGAPORE,"Punggol Road, Punggol, Northeast, 820198, Singapore",1.3995645,103.9047925
601A PUNGGOL CTRL SINGAPORE,"Blk 601A, 601A, Punggol Central, Punggol, Singapore, Northeast, 821601, Singapore",1.4024843,103.90755895496648
603A PUNGGOL RD SINGAPORE,"Punggol Road, Punggol, Northeast, 820198, Singapore",1.3995645,103.9047925
306A PUNGGOL PL SINGAPORE,"Blk 306A, 306A, Punggol Place, Treelodge @ Punggol, Punggol, Northeast, 828845, Singapore",1.40611565,103.90553754681588
443A FERNVALE RD SINGAPORE,"443A, Fernvale Road, Jalan Kayu, Seng Kang, Singapore, Central, 791443, Singapore",1.3912227000000001,103.87432667056285
127A KIM TIAN RD SINGAPORE,"127A, Kim Tian Road, Bukit Merah, Singapore, Central, 161126, Singapore",1.2819979,103.82965489967468
441A CLEMENTI AVE 3 SINGAPORE,"Clementi Avenue 3, Clementi, Southwest, 121440, Singapore",1.315951,103.7646195
191 BOON LAY DR SINGAPORE,"191, Boon Lay Drive, Boon Lay, Jurong West, Singapore, Southwest, 640191, Singapore",1.34437465,103.71267559043542
175 BOON LAY DR SINGAPORE,"175, Boon Lay Drive, Boon Lay Green, Boon Lay, Jurong West, Singapore, Southwest, 640175, Singapore",1.3466651,103.70950362903535
602C PUNGGOL CTRL SINGAPORE,"Blk 602C, 602C, Punggol Central, Punggol, Singapore, Northeast, 821602, Singapore",1.4028291,103.90717020660905
306C PUNGGOL PL SINGAPORE,"Blk 306C, 306C, Punggol Place, Treelodge @ Punggol, Punggol, Northeast, 828845, Singapore",1.4064208,103.9061294838126
305A PUNGGOL RD SINGAPORE,"Punggol Road, Punggol, Northeast, 820198, Singapore",1.3995645,103.9047925
602B PUNGGOL CTRL SINGAPORE,"Blk 602B, 602B, Punggol Central, Punggol, Singapore, Northeast, 821602, Singapore",1.4030367,103.90685169192979
306D PUNGGOL DR SINGAPORE,"Punggol Drive, Punggol, Northeast, 820666, Singapore",1.4007618,103.914711
603B PUNGGOL RD SINGAPORE,"Punggol Road, Punggol, Northeast, 820198, Singapore",1.3995645,103.9047925
603C PUNGGOL RD SINGAPORE,"Punggol Road, Punggol, Northeast, 820198, Singapore",1.3995645,103.9047925
8 BOON KENG RD SINGAPORE,"8, Boon Keng Road, City View, Kallang, Singapore, Central, 330008, Singapore",1.3164065,103.861626131257
305D PUNGGOL DR SINGAPORE,"Punggol Drive, Punggol, Northeast, 820666, Singapore",1.4007618,103.914711
61A STRATHMORE AVE SINGAPORE,"Strathmore Green, 61A, Strathmore Avenue, Queenstown, Singapore, Central, 142059, Singapore",1.2938599000000002,103.8116368240566
410A FERNVALE RD SINGAPORE,"410A, Fernvale Road, Jalan Kayu, Seng Kang, Singapore, Central, 791410, Singapore",1.39019045,103.87596644124227
211D COMPASSVALE LANE SINGAPORE,"211D, Compassvale Lane, Rivervale, Seng Kang, Singapore, Northeast, 544211, Singapore",1.38561945,103.89969830297898
210B COMPASSVALE LANE SINGAPORE,"210B, Compassvale Lane, Rivervale, Seng Kang, Singapore, Northeast, 542210, Singapore",1.3845939999999999,103.89977414834436
210A COMPASSVALE LANE SINGAPORE,"210A, Compassvale Lane, Rivervale, Seng Kang, Singapore, Northeast, 541210, Singapore",1.3848976,103.89992793730224
299A TAMPINES ST 22 SINGAPORE,"299A, Tampines Street 22, Tampines, Singapore, Northeast, 521299, Singapore",1.3501338999999999,103.95437944559544
442 YISHUN AVE 11 SINGAPORE,"442, Yishun Avenue 11, Yishun, Northwest, 760414, Singapore",1.4234108,103.84541170182766
448 YISHUN RING RD SINGAPORE,"448, Yishun Ring Road, Yishun, Northwest, 761677, Singapore",1.42245525,103.84491385021227
126C KIM TIAN RD SINGAPORE,"126C, Kim Tian Road, Bukit Merah, Singapore, Central, 161126, Singapore",1.2823189,103.82929280211113
7 BOON KENG RD SINGAPORE,"7, Boon Keng Road, City View, Kallang, Singapore, Central, 330007, Singapore",1.31677585,103.86189918155178
9 BOON KENG RD SINGAPORE,"9, Boon Keng Road, City View, Kallang, Singapore, Central, 330009, Singapore",1.31605155,103.86133085459377
410C FERNVALE RD SINGAPORE,"Fernvale Road, Fernvale, Seng Kang, Central, 797653, Singapore",1.3921492,103.875798
307B ANG MO KIO AVE 1 SINGAPORE,"307B, Ang Mo Kio Avenue 1, Ang Mo Kio, Singapore, Central, 562307, Singapore",1.3658891,103.84468901103247
458 SEGAR RD SINGAPORE,"458, Segar Road, Fajar, Bukit Panjang, Singapore, Northwest, 670485, Singapore",1.3880210000000002,103.77131921795876
986B BUANGKOK CRES SINGAPORE,"986B, Buangkok Crescent, Hougang, Singapore, Northeast, 530982, Singapore",1.3822798500000002,103.88013707556334
601B PUNGGOL CTRL SINGAPORE,"Blk 601B, 601B, Punggol Central, Punggol, Singapore, Northeast, 821601, Singapore",1.4022689,103.90790837736392
604C PUNGGOL RD SINGAPORE,"Punggol Road, Punggol, Northeast, 820198, Singapore",1.3995645,103.9047925
614B EDGEFIELD PLAINS SINGAPORE,"Blk 614B, 614B, Edgefield Plains, Punggol, Northeast, 823619, Singapore",1.40305615,103.91008930173136
613D PUNGGOL DR SINGAPORE,"Blk 613D, 613D, Punggol Drive, Punggol, Northeast, 821676, Singapore",1.4038703,103.90878698729449
27 GHIM MOH LINK SINGAPORE,"27, Ghim Moh Link, Ghim Moh Valley, Queenstown, Singapore, Southwest, 270027, Singapore",1.30835505,103.7852237239124
443C FERNVALE RD SINGAPORE,"443C, Fernvale Road, Jalan Kayu, Seng Kang, Singapore, Central, 793443, Singapore",1.3913145,103.87346904796854
443B FERNVALE RD SINGAPORE,"443B, Fernvale Road, Jalan Kayu, Seng Kang, Singapore, Central, 792443, Singapore",1.3912724,103.87406772441861
210C COMPASSVALE LANE SINGAPORE,"210C, Compassvale Lane, Rivervale, Seng Kang, Singapore, Northeast, 543210, Singapore",1.3843386999999998,103.89936276434847
211A COMPASSVALE LANE SINGAPORE,"211A, Compassvale Lane, Rivervale, Seng Kang, Singapore, Northeast, 541211, Singapore",1.3847390000000002,103.89940927569236
127C KIM TIAN RD SINGAPORE,"127C, Kim Tian Road, Bukit Merah, Singapore, Central, 161126, Singapore",1.2815389,103.8301769042574
457 SEGAR RD SINGAPORE,"457, Segar Road, Fajar, Bukit Panjang, Singapore, Northwest, 670485, Singapore",1.388233,103.77076008582844
986A BUANGKOK CRES SINGAPORE,"986A, Buangkok Crescent, Hougang, Singapore, Northeast, 530982, Singapore",1.38191795,103.87993510000001
256 JURONG EAST ST 24 SINGAPORE,"McDonald's, 256, Jurong East Street 24, Yuhua, Jurong East, Singapore, Southwest, 600251, Singapore",1.3439551,103.7382039
22 TEBAN GDNS RD SINGAPORE,"22, Teban Gardens Road, Teban Gardens, Singapore, Southwest, 600022, Singapore",1.32278185,103.73978960230095
604A PUNGGOL RD SINGAPORE,"Punggol Road, Punggol, Northeast, 820198, Singapore",1.3995645,103.9047925
612A PUNGGOL DR SINGAPORE,"Blk 612A, 612A, Punggol Drive, Punggol, Northeast, 821676, Singapore",1.40425265,103.90919342108532
305B PUNGGOL RD SINGAPORE,"Punggol Road, Punggol, Northeast, 820198, Singapore",1.3995645,103.9047925
411A FERNVALE RD SINGAPORE,"411A, Fernvale Road, Jalan Kayu, Seng Kang, Singapore, Central, 791411, Singapore",1.3905576499999999,103.87686361562113
411B FERNVALE RD SINGAPORE,"411B, Fernvale Road, Jalan Kayu, Seng Kang, Singapore, Central, 792411, Singapore",1.39014345,103.8770638816185
410B FERNVALE RD SINGAPORE,"410B, Fernvale Road, Jalan Kayu, Seng Kang, Singapore, Central, 792410, Singapore",1.3897982999999998,103.87618126554986
167B SIMEI LANE SINGAPORE,"167B, Simei Lane, Tampines, Southeast, 520157, Singapore",1.3431452,103.95956352890937
168C SIMEI LANE SINGAPORE,"168C, Simei Lane, Tampines, Southeast, 520224, Singapore",1.342499,103.95845751426035
167C SIMEI LANE SINGAPORE,"167C, Simei Lane, Tampines, Southeast, 520157, Singapore",1.3430138500000002,103.95933401971772
168D SIMEI LANE SINGAPORE,"168D, Simei Lane, Tampines, Southeast, 520224, Singapore",1.34293005,103.9582550199915
438 YISHUN AVE 11 SINGAPORE,"438, Yishun Avenue 11, Yishun, Northwest, 760414, Singapore",1.4216361499999999,103.8461074263226
452 YISHUN RING RD SINGAPORE,"Yishun Ring Road, Yishun, Northwest, 760413, Singapore",1.4241899,103.8449321
451 YISHUN RING RD SINGAPORE,"451, Yishun Ring Road, Yishun, Northwest, 761676, Singapore",1.422088,103.84462469996055
52 HAVELOCK RD SINGAPORE,"52, Havelock Road, Bukit Merah, Singapore, Central, 160040, Singapore",1.2894586000000001,103.82869507914546
456 SEGAR RD SINGAPORE,"Segar Road, Fajar, Bukit Panjang, Northwest, 677738, Singapore",1.3870525,103.7722878
455 SEGAR RD SINGAPORE,"Segar Road, Fajar, Bukit Panjang, Northwest, 677738, Singapore",1.3870525,103.7722878
613B PUNGGOL DR SINGAPORE,"Blk 613B, 613B, Punggol Drive, Punggol, Northeast, 823612, Singapore",1.40432085,103.90833461879365
612D PUNGGOL DR SINGAPORE,"Punggol Drive, Punggol, Northeast, 820666, Singapore",1.4007618,103.914711
613C PUNGGOL DR SINGAPORE,"Happy Hawkers, 613C, Punggol Drive, Punggol, Northeast, 823612, Singapore",1.4041703,103.9084261
615C EDGEFIELD PLAINS SINGAPORE,"Edgefield Plains, Punggol, Northeast, 820100, Singapore",1.3984349,103.907281
614A EDGEFIELD PLAINS SINGAPORE,"Edgefield Plains, Punggol, Northeast, 820100, Singapore",1.3984349,103.907281
213B COMPASSVALE LANE SINGAPORE,"Compassvale Lane, Compassvale, Seng Kang, Northeast, 540207, Singapore",1.38571,103.8981065
212C COMPASSVALE DR SINGAPORE,"212C, Compassvale Drive, Rivervale, Seng Kang, Northeast, 543212, Singapore",1.38615785,103.90096797686411
213A COMPASSVALE LANE SINGAPORE,"213A, Compassvale Lane, Rivervale, Seng Kang, Northeast, 541213, Singapore",1.38592995,103.90025756484557
445B FERNVALE RD SINGAPORE,"445B, Fernvale Road, Fernvale, Seng Kang, Singapore, Central, 792445, Singapore",1.3922707,103.87404304633176
445A FERNVALE RD SINGAPORE,"445A, Fernvale Road, Fernvale, Seng Kang, Singapore, Central, 791445, Singapore",1.3922286,103.8742255322274
168B SIMEI LANE SINGAPORE,"168B, Simei Lane, Tampines, Southeast, 520224, Singapore",1.3426276000000001,103.95868637747567
168A SIMEI LANE SINGAPORE,"168A, Simei Lane, Tampines, Southeast, 520157, Singapore",1.342757,103.95889733979325
167A SIMEI LANE SINGAPORE,"167A, Simei Lane, Tampines, Southeast, 520157, Singapore",1.34354365,103.95930910893674
443 YISHUN AVE 11 SINGAPORE,"Yishun Avenue 11, Yishun, Northwest, 761348, Singapore",1.4271284,103.840722
445 YISHUN AVE 11 SINGAPORE,"Yishun Avenue 11, Yishun, Northwest, 761348, Singapore",1.4271284,103.840722
307C ANG MO KIO AVE 1 SINGAPORE,"307C, Ang Mo Kio Avenue 1, Ang Mo Kio, Singapore, Central, 563307, Singapore",1.3655819,103.84518262960606
425 CLEMENTI AVE 1 SINGAPORE,"Casa Clementi, 425, Clementi Avenue 1, Clementi, Singapore, Southwest, 120425, Singapore",1.3096679500000001,103.77133130904953
615B EDGEFIELD PLAINS SINGAPORE,"Edgefield Plains, Punggol, Northeast, 820100, Singapore",1.3984349,103.907281
613A PUNGGOL DR SINGAPORE,"Punggol Drive, Punggol, Northeast, 820666, Singapore",1.4007618,103.914711
513 WELLINGTON CIRCLE SINGAPORE,"Wellington Circle, Sembawang, Northwest, 750419, Singapore",1.452079,103.8203539
211B COMPASSVALE LANE SINGAPORE,"211B, Compassvale Lane, Rivervale, Seng Kang, Singapore, Northeast, 542211, Singapore",1.3852102,103.89876244486675
167D SIMEI LANE SINGAPORE,"167D, Simei Lane, Tampines, Southeast, 520157, Singapore",1.3428838,103.95911841780871
449 YISHUN RING RD SINGAPORE,"449, Yishun Ring Road, Yishun, Northwest, 761677, Singapore",1.42266925,103.84415773091729
450 YISHUN RING RD SINGAPORE,"450, Yishun Ring Road, Yishun, Northwest, 761677, Singapore",1.4221732,103.84413985202704
420 CLEMENTI AVE 1 SINGAPORE,"Casa Clementi, 420, Clementi Avenue 1, Clementi, Singapore, Southwest, 120420, Singapore",1.31018505,103.7691503151676
612C PUNGGOL DR SINGAPORE,"Blk 612C, 612C, Punggol Drive, Punggol, Northeast, 821678, Singapore",1.40516565,103.90783908384083
267B PUNGGOL FIELD SINGAPORE,"Punggol Field, Punggol, Northeast, 821258, Singapore",1.4034183,103.8964235
211C COMPASSVALE LANE SINGAPORE,"211C, Compassvale Lane, Rivervale, Seng Kang, Singapore, Northeast, 543211, Singapore",1.38526315,103.89918960780244
212B COMPASSVALE DR SINGAPORE,"212B, Compassvale Drive, Rivervale, Seng Kang, Northeast, 543212, Singapore",1.3863026999999999,103.90052654666718
212A COMPASSVALE DR SINGAPORE,"Compassvale Drive, Compassvale, Seng Kang, Northeast, 544749, Singapore",1.3879599,103.8966859
424 CLEMENTI AVE 1 SINGAPORE,"Casa Clementi, 424, Clementi Avenue 1, Clementi, Singapore, Southwest, 120424, Singapore",1.3095766000000002,103.77064090607851
421 CLEMENTI AVE 1 SINGAPORE,"Casa Clementi, 421, Clementi Avenue 1, Clementi, Singapore, Southwest, 120421, Singapore",1.3091734,103.76862939589667
416 CLEMENTI AVE 1 SINGAPORE,"Casa Clementi, 416, Clementi Avenue 1, Clementi, Singapore, Southwest, 120416, Singapore",1.31039935,103.77128692605824
20 TEBAN GDNS RD SINGAPORE,"20, Teban Gardens Road, Teban Gardens, Singapore, Southwest, 600020, Singapore",1.3238598000000001,103.73877223955415
615A EDGEFIELD PLAINS SINGAPORE,"Edgefield Plains, Punggol, Northeast, 820100, Singapore",1.3984349,103.907281
612B PUNGGOL DR SINGAPORE,"Blk 612B, 612B, Punggol Drive, Punggol, Northeast, 823612, Singapore",1.4049447,103.90805710902163
288C PUNGGOL PL SINGAPORE,"Blk 288C, 288C, Punggol Place, Punggol, Northeast, 821274, Singapore",1.4025212,103.90368489547757
446 YISHUN AVE 11 SINGAPORE,"446, Yishun Avenue 11, Yishun, Northwest, 760414, Singapore",1.4230295,103.84501344758795
226E ANG MO KIO AVE 1 SINGAPORE,"226E, Ang Mo Kio Avenue 1, Kebun Baru, Ang Mo Kio, Singapore, Central, 565226, Singapore",1.3664793,103.83980619984591
588B ANG MO KIO ST 52 SINGAPORE,"Ang Mo Kio Street 52, Ang Mo Kio, Singapore, Central, 560522, Singapore",1.3728741,103.8517426
588A ANG MO KIO ST 52 SINGAPORE,"Ang Mo Kio Street 52, Ang Mo Kio, Singapore, Central, 560522, Singapore",1.3728741,103.8517426
588C ANG MO KIO ST 52 SINGAPORE,"Ang Mo Kio Street 52, Ang Mo Kio, Singapore, Central, 560522, Singapore",1.3728741,103.8517426
273A BISHAN ST 24 SINGAPORE,"273A, Bishan Street 24, Natura Loft, Bishan, Singapore, Central, 571273, Singapore",1.35638725,103.84393683957725
57 HAVELOCK RD SINGAPORE,"57, Havelock Road, Bukit Merah, Singapore, Central, 160040, Singapore",1.2901627,103.82859299543463
167C PUNGGOL EAST SINGAPORE,"Punggol East, Punggol, Northeast, 821653, Singapore",1.3984628,103.9190743
267A PUNGGOL FIELD SINGAPORE,"Punggol Field, Punggol, Northeast, 821258, Singapore",1.4034183,103.8964235
270A PUNGGOL FIELD SINGAPORE,"Punggol Sapphire, 270A, Punggol Field, Punggol, Singapore, Northeast, 821270, Singapore",1.40402545,103.89975216424081
269A PUNGGOL FIELD SINGAPORE,"Punggol Sapphire, 269A, Punggol Field, Punggol, Singapore, Northeast, 821269, Singapore",1.4031489000000001,103.8990163255596
588D ANG MO KIO ST 52 SINGAPORE,"Ang Mo Kio Street 52, Ang Mo Kio, Singapore, Central, 560522, Singapore",1.3728741,103.8517426
273B BISHAN ST 24 SINGAPORE,"273B, Bishan Street 24, Natura Loft, Bishan, Singapore, Central, 572273, Singapore",1.3560851,103.84347035831968
275A BISHAN ST 24 SINGAPORE,"275A, Bishan Street 24, Natura Loft, Bishan, Singapore, Central, 571275, Singapore",1.35673585,103.8433771625958
288B PUNGGOL PL SINGAPORE,"Blk 288B, 288B, Punggol Place, Punggol, Northeast, 821274, Singapore",1.40273545,103.90329458515905
267C PUNGGOL FIELD SINGAPORE,"Punggol Field, Punggol, Northeast, 821258, Singapore",1.4034183,103.8964235
268A PUNGGOL FIELD SINGAPORE,"Punggol Field, Punggol, Northeast, 821258, Singapore",1.4034183,103.8964235
26 GHIM MOH LINK SINGAPORE,"26, Ghim Moh Link, Ghim Moh Valley, Queenstown, Singapore, Southwest, 270026, Singapore",1.3083094499999999,103.78573955548268
418 CLEMENTI AVE 1 SINGAPORE,"Casa Clementi, 418, Clementi Avenue 1, Clementi, Singapore, Southwest, 120418, Singapore",1.31015975,103.7701752713724
23 TEBAN GDNS RD SINGAPORE,"23, Teban Gardens Road, Teban Gardens, Singapore, Southwest, 600023, Singapore",1.3229101,103.7391379106306
268D PUNGGOL FIELD SINGAPORE,"Punggol Field, Punggol, Northeast, 821258, Singapore",1.4034183,103.8964235
274A PUNGGOL PL SINGAPORE,"Punggol Regalia, 274A, Punggol Place, Punggol, Singapore, Northeast, 821274, Singapore",1.4027158,103.90237415806946
270B PUNGGOL FIELD SINGAPORE,"Punggol Sapphire, 270B, Punggol Field, Punggol, Singapore, Northeast, 822270, Singapore",1.4041611,103.89932767954545
288A PUNGGOL PL SINGAPORE,"Blk 288A, 288A, Punggol Place, Punggol, Northeast, 821274, Singapore",1.40232305,103.90315755753767
289D PUNGGOL PL SINGAPORE,"Blk 289D, 289D, Punggol Place, Punggol, Northeast, 821274, Singapore",1.4020567000000002,103.90362919547758
270C PUNGGOL FIELD SINGAPORE,"Punggol Sapphire, 270C, Punggol Field, Punggol, Singapore, Northeast, 823270, Singapore",1.4042572,103.89877514710687
454 YISHUN ST 41 SINGAPORE,"454, Yishun Street 41, Yishun, Northwest, 767998, Singapore",1.4199088500000001,103.84510269856574
80C TELOK BLANGAH ST 31 SINGAPORE,"Telok Blangah Towers, 80C, Telok Blangah Street 31, Bukit Merah, Singapore, Southwest, 103080, Singapore",1.2735167,103.8072500075511
476C CHOA CHU KANG AVE 5 SINGAPORE,"476C, Choa Chu Kang Avenue 5, Peng Siang, Choa Chu Kang, Singapore, Southwest, 683476, Singapore",1.3773428,103.73796871494488
423 CLEMENTI AVE 1 SINGAPORE,"Casa Clementi, 423, Clementi Avenue 1, Clementi, Singapore, Southwest, 120423, Singapore",1.30939215,103.76982565764946
268C PUNGGOL FIELD SINGAPORE,"Punggol Field, Punggol, Northeast, 821258, Singapore",1.4034183,103.8964235
269C PUNGGOL FIELD SINGAPORE,"Punggol Sapphire, 269C, Punggol Field, Punggol, Singapore, Northeast, 823269, Singapore",1.40374655,103.89864297532553
268B PUNGGOL FIELD SINGAPORE,"Punggol Field, Punggol, Northeast, 821258, Singapore",1.4034183,103.8964235
289B PUNGGOL PL SINGAPORE,"Punggol Place, Treelodge @ Punggol, Punggol, Northeast, 829169, Singapore",1.4057843,103.9065487
273D PUNGGOL PL SINGAPORE,"Punggol Gems Residents' Network, 273D, Punggol Place, Punggol, Singapore, Northeast, 824273, Singapore",1.4026675,103.9014116
273A PUNGGOL PL SINGAPORE,"Punggol Regalia, 273A, Punggol Place, Punggol, Singapore, Northeast, 821273, Singapore",1.4022730499999998,103.9021343083134
617C PUNGGOL DR SINGAPORE,"Punggol Breeze, 617C, Punggol Drive, Punggol, Singapore, Northeast, 823617, Singapore",1.4019221499999999,103.9125164732976
618B PUNGGOL DR SINGAPORE,"Punggol Breeze, 618B, Punggol Drive, Punggol, Singapore, Northeast, 822618, Singapore",1.40147325,103.91209318837721
435A FERNVALE RD SINGAPORE,"435A, Fernvale Road, Fernvale, Seng Kang, Central, 791435, Singapore",1.3933702000000001,103.87654055
434A FERNVALE RD SINGAPORE,"434A, Fernvale Road, Fernvale, Seng Kang, Singapore, Central, 791434, Singapore",1.3944086,103.8763097
80A TELOK BLANGAH ST 31 SINGAPORE,"Telok Blangah Towers, 80A, Telok Blangah Street 31, Bukit Merah, Singapore, Southwest, 101080, Singapore",1.2736569,103.80656804316428
289A PUNGGOL PL SINGAPORE,"Punggol Place, Treelodge @ Punggol, Punggol, Northeast, 829169, Singapore",1.4057843,103.9065487
274C PUNGGOL PL SINGAPORE,"Punggol Regalia, 274C, Punggol Place, Punggol, Singapore, Northeast, 823274, Singapore",1.4033597,103.90206876758843
269B PUNGGOL FIELD SINGAPORE,"Punggol Sapphire, 269B, Punggol Field, Punggol, Singapore, Northeast, 822269, Singapore",1.4034122,103.89868316256097
617B PUNGGOL DR SINGAPORE,"Punggol Breeze, 617B, Punggol Drive, Punggol, Singapore, Northeast, 822617, Singapore",1.4021324499999999,103.91220891361917
273C PUNGGOL PL SINGAPORE,"Yes! Nasi Kukus, 273C, Punggol Place, Punggol, Singapore, Northeast, 823273, Singapore",1.40226,103.9012112
446C JLN KAYU SINGAPORE,"446C, Jalan Kayu, Seng Kang, Central, 793446, Singapore",1.3922720499999999,103.87351725367463
476B CHOA CHU KANG AVE 5 SINGAPORE,"476B, Choa Chu Kang Avenue 5, Peng Siang, Choa Chu Kang, Singapore, Southwest, 682476, Singapore",1.3770467499999999,103.7376158922925
617D PUNGGOL DR SINGAPORE,"Punggol Breeze, 617D, Punggol Drive, Punggol, Singapore, Northeast, 824617, Singapore",1.40169935,103.91283341535987
434B FERNVALE RD SINGAPORE,"434B, Fernvale Road, Fernvale, Seng Kang, Singapore, Central, 792434, Singapore",1.3946049,103.87661418650087
435B FERNVALE RD SINGAPORE,"435B, Fernvale Road, Fernvale, Seng Kang, Central, 792435, Singapore",1.3932907,103.8766933
455 YISHUN ST 41 SINGAPORE,"Yishun Street 41, Yishun, Northwest, 767998, Singapore",1.4189997,103.8460327
456 YISHUN ST 41 SINGAPORE,"456A, Yishun Street 41, Yishun, Singapore, Northwest, 760675, Singapore",1.4203157499999999,103.8449267991856
619C PUNGGOL DR SINGAPORE,"Punggol Breeze, 619C, Punggol Drive, Punggol, Singapore, Northeast, 823619, Singapore",1.4024641999999998,103.91072714662886
619A PUNGGOL DR SINGAPORE,"Punggol Breeze, 619A, Punggol Drive, Punggol, Singapore, Northeast, 821619, Singapore",1.4026646,103.91149308845556
618C PUNGGOL DR SINGAPORE,"Punggol Breeze, 618C, Punggol Drive, Punggol, Singapore, Northeast, 823618, Singapore",1.4016578499999999,103.91184046246978
273B PUNGGOL PL SINGAPORE,"Punggol Regalia, 273B, Punggol Place, Punggol, Singapore, Northeast, 822273, Singapore",1.4020318,103.90169169862102
274D PUNGGOL PL SINGAPORE,"Punggol Regalia, 274D, Punggol Place, Punggol, Singapore, Northeast, 824274, Singapore",1.40309825,103.90172884151022
289C PUNGGOL PL SINGAPORE,"Punggol Place, Treelodge @ Punggol, Punggol, Northeast, 829169, Singapore",1.4057843,103.9065487
447A JLN KAYU SINGAPORE,"NTUC Fairprice, 447A, Jalan Kayu, Seng Kang, Central, 791447, Singapore",1.3923315,103.872624
435C FERNVALE RD SINGAPORE,"435C, Fernvale Road, Fernvale, Seng Kang, Singapore, Central, 793435, Singapore",1.3936515,103.87685373996666
572B WOODLANDS AVE 1 SINGAPORE,"572B, Woodlands Avenue 1, Woodlands, Northwest, 730508, Singapore",1.43147925,103.78955721534854
12B MARSILING LANE SINGAPORE,"12B, Marsiling Lane, Straits Vista @ Marsiling, Woodlands, Singapore, Northwest, 730012, Singapore",1.4411142,103.77809542072654
457 YISHUN ST 41 SINGAPORE,"457, Yishun Street 41, Yishun, Northwest, 767998, Singapore",1.42038545,103.8455053007365
453 YISHUN ST 41 SINGAPORE,"453, Yishun Street 41, Yishun, Northwest, 767998, Singapore",1.4199595,103.84570573139021
633A SENJA RD SINGAPORE,"Senja Road, Zhenghua, Bukit Panjang, Northwest, 670630, Singapore",1.3872543,103.7597827
633B SENJA RD SINGAPORE,"Senja Road, Zhenghua, Bukit Panjang, Northwest, 670630, Singapore",1.3872543,103.7597827
476A CHOA CHU KANG AVE 5 SINGAPORE,"476A, Choa Chu Kang Avenue 5, Peng Siang, Choa Chu Kang, Singapore, Southwest, 681476, Singapore",1.3766384500000002,103.7380001212963
476D CHOA CHU KANG AVE 5 SINGAPORE,"476D, Choa Chu Kang Avenue 5, Peng Siang, Choa Chu Kang, Singapore, Southwest, 684476, Singapore",1.37729265,103.73839586738862
618D PUNGGOL DR SINGAPORE,"Punggol Breeze, 618D, Punggol Drive, Punggol, Singapore, Northeast, 824618, Singapore",1.4019194000000001,103.91149935361494
618A PUNGGOL DR SINGAPORE,"Punggol Breeze, 618A, Punggol Drive, Punggol, Singapore, Northeast, 821618, Singapore",1.4012003499999999,103.91249924886961
619B PUNGGOL DR SINGAPORE,"Punggol Breeze, 619B, Punggol Drive, Punggol, Singapore, Northeast, 822619, Singapore",1.4029544,103.91108345361495
12A MARSILING LANE SINGAPORE,"12A, Marsiling Lane, Straits Vista @ Marsiling, Woodlands, Singapore, Northwest, 730012, Singapore",1.44141065,103.77848603186808
12C MARSILING LANE SINGAPORE,"12C, Marsiling Lane, Straits Vista @ Marsiling, Woodlands, Singapore, Northwest, 730012, Singapore",1.44111485,103.77775572043177
458 YISHUN AVE 11 SINGAPORE,"Yishun Avenue 11, Yishun, Northwest, 761348, Singapore",1.4271284,103.840722
274B PUNGGOL PL SINGAPORE,"Punggol Regalia, 274B, Punggol Place, Punggol, Singapore, Northeast, 822274, Singapore",1.4031223499999999,103.90252830154513
459 YISHUN AVE 11 SINGAPORE,"Yishun Avenue 11, Yishun, Northwest, 761348, Singapore",1.4271284,103.840722
80B TELOK BLANGAH ST 31 SINGAPORE,"Telok Blangah Towers, 80B, Telok Blangah Street 31, Bukit Merah, Singapore, Southwest, 102080, Singapore",1.27342865,103.80700180846043
623C PUNGGOL CTRL SINGAPORE,"Punggol Spectra, 623C, Punggol Central, Punggol, Singapore, Northeast, 823623, Singapore",1.399735,103.91145876910468
